2025-03-25 18:31:16,244 - train_classifier_generate - INFO - Namespace(seed=0, gpus='0', data_dir='data/', epochs=50, batch_size=16, num_workers=4, num_classes=10, use_generator=True)
2025-03-25 18:31:20,661 - train_classifier_generate - INFO - 104520
2025-03-25 19:14:01,742 - train_classifier_generate - INFO - Epoch 43, Batch 3900: Loss 1.5637993812561035
2025-03-25 19:14:02,003 - train_classifier_generate - INFO - Epoch 43, Batch 4000: Loss 1.5987380743026733
2025-03-25 19:14:02,255 - train_classifier_generate - INFO - Epoch 43, Batch 4100: Loss 1.7743420600891113
2025-03-25 19:14:02,503 - train_classifier_generate - INFO - Epoch 43, Batch 4200: Loss 1.6012942790985107
2025-03-25 19:14:02,748 - train_classifier_generate - INFO - Epoch 43, Batch 4300: Loss 1.645216703414917
2025-03-25 19:14:02,992 - train_classifier_generate - INFO - Epoch 43, Batch 4400: Loss 1.6148197650909424
2025-03-25 19:14:03,277 - train_classifier_generate - INFO - Epoch 43, Batch 4500: Loss 1.5239436626434326
2025-03-25 19:14:03,523 - train_classifier_generate - INFO - Epoch 43, Batch 4600: Loss 1.65848970413208
2025-03-25 19:14:03,802 - train_classifier_generate - INFO - Epoch 43, Batch 4700: Loss 1.4835407733917236
2025-03-25 19:14:04,054 - train_classifier_generate - INFO - Epoch 43, Batch 4800: Loss 1.7165300846099854
2025-03-25 19:14:04,312 - train_classifier_generate - INFO - Epoch 43, Batch 4900: Loss 1.6342713832855225
2025-03-25 19:14:04,554 - train_classifier_generate - INFO - Epoch 43, Batch 5000: Loss 1.5739352703094482
2025-03-25 19:14:04,799 - train_classifier_generate - INFO - Epoch 43, Batch 5100: Loss 1.6970363855361938
2025-03-25 19:14:05,083 - train_classifier_generate - INFO - Epoch 43, Batch 5200: Loss 1.568015694618225
2025-03-25 19:14:05,358 - train_classifier_generate - INFO - Epoch 43, Batch 5300: Loss 1.8561654090881348
2025-03-25 19:14:05,652 - train_classifier_generate - INFO - Epoch 43, Batch 5400: Loss 1.7110092639923096
2025-03-25 19:14:05,935 - train_classifier_generate - INFO - Epoch 43, Batch 5500: Loss 1.7364751100540161
2025-03-25 19:14:06,221 - train_classifier_generate - INFO - Epoch 43, Batch 5600: Loss 1.5977087020874023
2025-03-25 19:14:06,514 - train_classifier_generate - INFO - Epoch 43, Batch 5700: Loss 1.5413336753845215
2025-03-25 19:14:06,763 - train_classifier_generate - INFO - Epoch 43, Batch 5800: Loss 1.510703682899475
2025-03-25 19:14:07,050 - train_classifier_generate - INFO - Epoch 43, Batch 5900: Loss 1.7467995882034302
2025-03-25 19:14:07,347 - train_classifier_generate - INFO - Epoch 43, Batch 6000: Loss 1.5712679624557495
2025-03-25 19:14:07,637 - train_classifier_generate - INFO - Epoch 43, Batch 6100: Loss 1.608139991760254
2025-03-25 19:14:07,933 - train_classifier_generate - INFO - Epoch 43, Batch 6200: Loss 1.496873140335083
2025-03-25 19:14:08,226 - train_classifier_generate - INFO - Epoch 43, Batch 6300: Loss 1.533442735671997
2025-03-25 19:14:08,504 - train_classifier_generate - INFO - Epoch 43, Batch 6400: Loss 1.630228877067566
2025-03-25 19:14:08,757 - train_classifier_generate - INFO - Epoch 43, Batch 6500: Loss 1.60297429561615
2025-03-25 19:14:31,474 - train_classifier_generate - INFO - Epoch 44, Batch 0: Loss 1.5218957662582397
2025-03-25 19:14:32,024 - train_classifier_generate - INFO - Epoch 44, Batch 100: Loss 1.5242146253585815
2025-03-25 19:14:32,261 - train_classifier_generate - INFO - Epoch 44, Batch 200: Loss 1.584350347518921
2025-03-25 19:14:32,516 - train_classifier_generate - INFO - Epoch 44, Batch 300: Loss 1.779015064239502
2025-03-25 19:14:32,772 - train_classifier_generate - INFO - Epoch 44, Batch 400: Loss 1.612669825553894
2025-03-25 19:14:33,007 - train_classifier_generate - INFO - Epoch 44, Batch 500: Loss 1.660926103591919
2025-03-25 19:14:33,265 - train_classifier_generate - INFO - Epoch 44, Batch 600: Loss 1.5372239351272583
2025-03-25 19:14:33,512 - train_classifier_generate - INFO - Epoch 44, Batch 700: Loss 1.569310188293457
2025-03-25 19:14:33,766 - train_classifier_generate - INFO - Epoch 44, Batch 800: Loss 1.7605056762695312
2025-03-25 19:14:34,026 - train_classifier_generate - INFO - Epoch 44, Batch 900: Loss 1.6459290981292725
2025-03-25 19:14:34,274 - train_classifier_generate - INFO - Epoch 44, Batch 1000: Loss 1.5968892574310303
2025-03-25 19:14:34,522 - train_classifier_generate - INFO - Epoch 44, Batch 1100: Loss 1.6286404132843018
2025-03-25 19:14:34,787 - train_classifier_generate - INFO - Epoch 44, Batch 1200: Loss 1.595382809638977
2025-03-25 19:14:35,030 - train_classifier_generate - INFO - Epoch 44, Batch 1300: Loss 1.6144654750823975
2025-03-25 19:14:35,298 - train_classifier_generate - INFO - Epoch 44, Batch 1400: Loss 1.717999815940857
2025-03-25 19:14:35,536 - train_classifier_generate - INFO - Epoch 44, Batch 1500: Loss 1.5541272163391113
2025-03-25 19:14:35,791 - train_classifier_generate - INFO - Epoch 44, Batch 1600: Loss 1.6477357149124146
2025-03-25 19:14:36,053 - train_classifier_generate - INFO - Epoch 44, Batch 1700: Loss 1.6182507276535034
2025-03-25 19:14:36,313 - train_classifier_generate - INFO - Epoch 44, Batch 1800: Loss 1.539085865020752
2025-03-25 19:14:36,575 - train_classifier_generate - INFO - Epoch 44, Batch 1900: Loss 1.607618808746338
2025-03-25 19:14:36,827 - train_classifier_generate - INFO - Epoch 44, Batch 2000: Loss 1.6113064289093018
2025-03-25 19:14:37,093 - train_classifier_generate - INFO - Epoch 44, Batch 2100: Loss 1.6260879039764404
2025-03-25 19:14:37,362 - train_classifier_generate - INFO - Epoch 44, Batch 2200: Loss 1.5562204122543335
2025-03-25 19:14:37,619 - train_classifier_generate - INFO - Epoch 44, Batch 2300: Loss 1.6064562797546387
2025-03-25 19:14:37,856 - train_classifier_generate - INFO - Epoch 44, Batch 2400: Loss 1.6494845151901245
2025-03-25 19:14:38,103 - train_classifier_generate - INFO - Epoch 44, Batch 2500: Loss 1.7069460153579712
2025-03-25 19:14:38,366 - train_classifier_generate - INFO - Epoch 44, Batch 2600: Loss 1.665029525756836
2025-03-25 19:14:38,609 - train_classifier_generate - INFO - Epoch 44, Batch 2700: Loss 1.6905103921890259
2025-03-25 19:14:38,848 - train_classifier_generate - INFO - Epoch 44, Batch 2800: Loss 1.5478464365005493
2025-03-25 19:14:39,091 - train_classifier_generate - INFO - Epoch 44, Batch 2900: Loss 1.6850318908691406
2025-03-25 19:14:39,336 - train_classifier_generate - INFO - Epoch 44, Batch 3000: Loss 1.7122507095336914
2025-03-25 19:14:39,587 - train_classifier_generate - INFO - Epoch 44, Batch 3100: Loss 1.7137629985809326
2025-03-25 19:14:39,836 - train_classifier_generate - INFO - Epoch 44, Batch 3200: Loss 1.7225391864776611
2025-03-25 19:14:40,107 - train_classifier_generate - INFO - Epoch 44, Batch 3300: Loss 1.5962663888931274
2025-03-25 19:14:40,374 - train_classifier_generate - INFO - Epoch 44, Batch 3400: Loss 1.6396620273590088
2025-03-25 19:14:40,639 - train_classifier_generate - INFO - Epoch 44, Batch 3500: Loss 1.5968000888824463
2025-03-25 19:14:40,896 - train_classifier_generate - INFO - Epoch 44, Batch 3600: Loss 1.531111478805542
2025-03-25 19:14:41,157 - train_classifier_generate - INFO - Epoch 44, Batch 3700: Loss 1.630826473236084
2025-03-25 19:14:41,414 - train_classifier_generate - INFO - Epoch 44, Batch 3800: Loss 1.5297343730926514
2025-03-25 19:14:41,663 - train_classifier_generate - INFO - Epoch 44, Batch 3900: Loss 1.494207739830017
2025-03-25 19:14:41,909 - train_classifier_generate - INFO - Epoch 44, Batch 4000: Loss 1.6854246854782104
2025-03-25 19:14:42,163 - train_classifier_generate - INFO - Epoch 44, Batch 4100: Loss 1.597861409187317
2025-03-25 19:14:42,400 - train_classifier_generate - INFO - Epoch 44, Batch 4200: Loss 1.6695209741592407
2025-03-25 19:14:42,651 - train_classifier_generate - INFO - Epoch 44, Batch 4300: Loss 1.5660032033920288
2025-03-25 19:14:42,888 - train_classifier_generate - INFO - Epoch 44, Batch 4400: Loss 1.52865731716156
2025-03-25 19:14:43,138 - train_classifier_generate - INFO - Epoch 44, Batch 4500: Loss 1.5385029315948486
2025-03-25 19:14:43,405 - train_classifier_generate - INFO - Epoch 44, Batch 4600: Loss 1.651476502418518
2025-03-25 19:14:43,664 - train_classifier_generate - INFO - Epoch 44, Batch 4700: Loss 1.5200600624084473
2025-03-25 19:14:43,922 - train_classifier_generate - INFO - Epoch 44, Batch 4800: Loss 1.724595308303833
2025-03-25 19:14:44,223 - train_classifier_generate - INFO - Epoch 44, Batch 4900: Loss 1.5591492652893066
2025-03-25 19:14:44,508 - train_classifier_generate - INFO - Epoch 44, Batch 5000: Loss 1.5930956602096558
2025-03-25 19:14:44,776 - train_classifier_generate - INFO - Epoch 44, Batch 5100: Loss 1.5793694257736206
2025-03-25 19:14:45,037 - train_classifier_generate - INFO - Epoch 44, Batch 5200: Loss 1.55577552318573
2025-03-25 19:14:45,301 - train_classifier_generate - INFO - Epoch 44, Batch 5300: Loss 1.6795051097869873
2025-03-25 19:14:45,578 - train_classifier_generate - INFO - Epoch 44, Batch 5400: Loss 1.7552714347839355
2025-03-25 19:14:45,836 - train_classifier_generate - INFO - Epoch 44, Batch 5500: Loss 1.6708385944366455
2025-03-25 19:14:46,106 - train_classifier_generate - INFO - Epoch 44, Batch 5600: Loss 1.633689522743225
2025-03-25 19:14:46,419 - train_classifier_generate - INFO - Epoch 44, Batch 5700: Loss 1.5052522420883179
2025-03-25 19:14:46,688 - train_classifier_generate - INFO - Epoch 44, Batch 5800: Loss 1.6406869888305664
2025-03-25 19:14:46,946 - train_classifier_generate - INFO - Epoch 44, Batch 5900: Loss 1.6654436588287354
2025-03-25 19:14:47,222 - train_classifier_generate - INFO - Epoch 44, Batch 6000: Loss 1.5589543581008911
2025-03-25 19:14:47,499 - train_classifier_generate - INFO - Epoch 44, Batch 6100: Loss 1.6014471054077148
2025-03-25 19:14:47,759 - train_classifier_generate - INFO - Epoch 44, Batch 6200: Loss 1.554363489151001
2025-03-25 19:14:48,012 - train_classifier_generate - INFO - Epoch 44, Batch 6300: Loss 1.642045259475708
2025-03-25 19:14:48,287 - train_classifier_generate - INFO - Epoch 44, Batch 6400: Loss 1.6379280090332031
2025-03-25 19:14:48,542 - train_classifier_generate - INFO - Epoch 44, Batch 6500: Loss 1.5573375225067139
2025-03-25 19:15:31,471 - train_classifier_generate - INFO - Accuracy: 0.08075692963752665
2025-03-25 19:15:31,472 - train_classifier_generate - INFO - Confusion Matrix: 
[[ 316  985  258   67  190  501  614  285    8  796]
 [   0    0    0    0    0    0    0    0    0    0]
 [ 202 1108  385    4   66   86  647  638   17  264]
 [ 241  676  152  511   12  138 1797  219    2  272]
 [ 301 2256  302   57    9   11  340  240   72  432]
 [ 676  287  645   53  130  389  674  234  268  463]
 [ 221 1576  330   19   15  273  586  187   16  596]
 [ 120 1107  108  589   37  241  839  173   59  546]
 [ 387  393  483  182   92   82  812  177   23  987]
 [ 544  414  336  292    4  169  553  569    0  335]]
2025-03-25 19:15:50,020 - train_classifier_generate - INFO - Epoch 45, Batch 0: Loss 1.6570875644683838
2025-03-25 19:15:50,524 - train_classifier_generate - INFO - Epoch 45, Batch 100: Loss 1.588950753211975
2025-03-25 19:15:50,757 - train_classifier_generate - INFO - Epoch 45, Batch 200: Loss 1.5137171745300293
2025-03-25 19:15:51,001 - train_classifier_generate - INFO - Epoch 45, Batch 300: Loss 1.9494879245758057
2025-03-25 19:15:51,252 - train_classifier_generate - INFO - Epoch 45, Batch 400: Loss 1.5088305473327637
2025-03-25 19:15:51,503 - train_classifier_generate - INFO - Epoch 45, Batch 500: Loss 1.5993918180465698
2025-03-25 19:15:51,759 - train_classifier_generate - INFO - Epoch 45, Batch 600: Loss 1.59521484375
2025-03-25 19:15:52,001 - train_classifier_generate - INFO - Epoch 45, Batch 700: Loss 1.6897655725479126
2025-03-25 19:15:52,258 - train_classifier_generate - INFO - Epoch 45, Batch 800: Loss 1.5496001243591309
2025-03-25 19:15:52,488 - train_classifier_generate - INFO - Epoch 45, Batch 900: Loss 1.5244616270065308
2025-03-25 19:15:52,735 - train_classifier_generate - INFO - Epoch 45, Batch 1000: Loss 1.609445333480835
2025-03-25 19:15:52,995 - train_classifier_generate - INFO - Epoch 45, Batch 1100: Loss 1.5539233684539795
2025-03-25 19:15:53,255 - train_classifier_generate - INFO - Epoch 45, Batch 1200: Loss 1.6500771045684814
2025-03-25 19:15:53,516 - train_classifier_generate - INFO - Epoch 45, Batch 1300: Loss 1.5613607168197632
2025-03-25 19:15:53,778 - train_classifier_generate - INFO - Epoch 45, Batch 1400: Loss 1.570106029510498
2025-03-25 19:15:54,026 - train_classifier_generate - INFO - Epoch 45, Batch 1500: Loss 1.5087592601776123
2025-03-25 19:15:54,285 - train_classifier_generate - INFO - Epoch 45, Batch 1600: Loss 1.6606096029281616
2025-03-25 19:15:54,540 - train_classifier_generate - INFO - Epoch 45, Batch 1700: Loss 1.6959495544433594
2025-03-25 19:15:54,796 - train_classifier_generate - INFO - Epoch 45, Batch 1800: Loss 1.6583261489868164
2025-03-25 19:15:55,028 - train_classifier_generate - INFO - Epoch 45, Batch 1900: Loss 1.630220651626587
2025-03-25 19:15:55,259 - train_classifier_generate - INFO - Epoch 45, Batch 2000: Loss 1.6361185312271118
2025-03-25 19:15:55,514 - train_classifier_generate - INFO - Epoch 45, Batch 2100: Loss 1.6470348834991455
2025-03-25 19:15:55,773 - train_classifier_generate - INFO - Epoch 45, Batch 2200: Loss 1.580000638961792
2025-03-25 19:15:55,994 - train_classifier_generate - INFO - Epoch 45, Batch 2300: Loss 1.5271450281143188
2025-03-25 19:15:56,246 - train_classifier_generate - INFO - Epoch 45, Batch 2400: Loss 1.660524845123291
2025-03-25 19:15:56,476 - train_classifier_generate - INFO - Epoch 45, Batch 2500: Loss 1.5953654050827026
2025-03-25 19:15:56,720 - train_classifier_generate - INFO - Epoch 45, Batch 2600: Loss 1.6257163286209106
2025-03-25 19:15:56,969 - train_classifier_generate - INFO - Epoch 45, Batch 2700: Loss 1.681935429573059
2025-03-25 19:15:57,206 - train_classifier_generate - INFO - Epoch 45, Batch 2800: Loss 1.5453009605407715
2025-03-25 19:15:57,425 - train_classifier_generate - INFO - Epoch 45, Batch 2900: Loss 1.647792935371399
2025-03-25 19:15:57,662 - train_classifier_generate - INFO - Epoch 45, Batch 3000: Loss 1.6540184020996094
2025-03-25 19:15:57,918 - train_classifier_generate - INFO - Epoch 45, Batch 3100: Loss 1.613236427307129
2025-03-25 19:15:58,169 - train_classifier_generate - INFO - Epoch 45, Batch 3200: Loss 1.6768242120742798
2025-03-25 19:15:58,441 - train_classifier_generate - INFO - Epoch 45, Batch 3300: Loss 1.7507350444793701
2025-03-25 19:15:58,700 - train_classifier_generate - INFO - Epoch 45, Batch 3400: Loss 1.6764445304870605
2025-03-25 19:15:58,967 - train_classifier_generate - INFO - Epoch 45, Batch 3500: Loss 1.5655766725540161
2025-03-25 19:15:59,214 - train_classifier_generate - INFO - Epoch 45, Batch 3600: Loss 1.592082142829895
2025-03-25 19:15:59,467 - train_classifier_generate - INFO - Epoch 45, Batch 3700: Loss 1.548085331916809
2025-03-25 19:15:59,726 - train_classifier_generate - INFO - Epoch 45, Batch 3800: Loss 1.5740238428115845
2025-03-25 19:15:59,974 - train_classifier_generate - INFO - Epoch 45, Batch 3900: Loss 1.5227314233779907
2025-03-25 19:16:00,210 - train_classifier_generate - INFO - Epoch 45, Batch 4000: Loss 1.5259310007095337
2025-03-25 19:16:00,467 - train_classifier_generate - INFO - Epoch 45, Batch 4100: Loss 1.6416629552841187
2025-03-25 19:16:00,709 - train_classifier_generate - INFO - Epoch 45, Batch 4200: Loss 1.5922465324401855
2025-03-25 19:16:00,948 - train_classifier_generate - INFO - Epoch 45, Batch 4300: Loss 1.6912341117858887
2025-03-25 19:16:01,211 - train_classifier_generate - INFO - Epoch 45, Batch 4400: Loss 1.4997820854187012
2025-03-25 19:16:01,489 - train_classifier_generate - INFO - Epoch 45, Batch 4500: Loss 1.5704357624053955
2025-03-25 19:16:01,741 - train_classifier_generate - INFO - Epoch 45, Batch 4600: Loss 1.6581604480743408
2025-03-25 19:16:02,010 - train_classifier_generate - INFO - Epoch 45, Batch 4700: Loss 1.6610188484191895
2025-03-25 19:16:02,266 - train_classifier_generate - INFO - Epoch 45, Batch 4800: Loss 1.6550981998443604
2025-03-25 19:16:02,537 - train_classifier_generate - INFO - Epoch 45, Batch 4900: Loss 1.594856858253479
2025-03-25 19:16:02,798 - train_classifier_generate - INFO - Epoch 45, Batch 5000: Loss 1.7650350332260132
2025-03-25 19:16:03,031 - train_classifier_generate - INFO - Epoch 45, Batch 5100: Loss 1.7033262252807617
2025-03-25 19:16:03,282 - train_classifier_generate - INFO - Epoch 45, Batch 5200: Loss 1.5749541521072388
2025-03-25 19:16:03,516 - train_classifier_generate - INFO - Epoch 45, Batch 5300: Loss 1.5737433433532715
2025-03-25 19:16:03,755 - train_classifier_generate - INFO - Epoch 45, Batch 5400: Loss 1.5775961875915527
2025-03-25 19:16:04,022 - train_classifier_generate - INFO - Epoch 45, Batch 5500: Loss 1.6307787895202637
2025-03-25 19:16:04,266 - train_classifier_generate - INFO - Epoch 45, Batch 5600: Loss 1.6546854972839355
2025-03-25 19:16:04,519 - train_classifier_generate - INFO - Epoch 45, Batch 5700: Loss 1.5859110355377197
2025-03-25 19:16:04,769 - train_classifier_generate - INFO - Epoch 45, Batch 5800: Loss 1.55277681350708
2025-03-25 19:16:05,026 - train_classifier_generate - INFO - Epoch 45, Batch 5900: Loss 1.6812909841537476
2025-03-25 19:16:05,297 - train_classifier_generate - INFO - Epoch 45, Batch 6000: Loss 1.7191078662872314
2025-03-25 19:16:05,583 - train_classifier_generate - INFO - Epoch 45, Batch 6100: Loss 1.6937757730484009
2025-03-25 19:16:05,862 - train_classifier_generate - INFO - Epoch 45, Batch 6200: Loss 1.7146860361099243
2025-03-25 19:16:06,162 - train_classifier_generate - INFO - Epoch 45, Batch 6300: Loss 1.6520898342132568
2025-03-25 19:16:06,448 - train_classifier_generate - INFO - Epoch 45, Batch 6400: Loss 1.6127760410308838
2025-03-25 19:16:06,754 - train_classifier_generate - INFO - Epoch 45, Batch 6500: Loss 1.5848212242126465
2025-03-25 19:16:30,318 - train_classifier_generate - INFO - Epoch 46, Batch 0: Loss 1.7782578468322754
2025-03-25 19:16:30,845 - train_classifier_generate - INFO - Epoch 46, Batch 100: Loss 1.516965389251709
2025-03-25 19:16:31,107 - train_classifier_generate - INFO - Epoch 46, Batch 200: Loss 1.637939453125
2025-03-25 19:16:31,375 - train_classifier_generate - INFO - Epoch 46, Batch 300: Loss 1.6294043064117432
2025-03-25 19:16:31,635 - train_classifier_generate - INFO - Epoch 46, Batch 400: Loss 1.6777151823043823
2025-03-25 19:16:31,893 - train_classifier_generate - INFO - Epoch 46, Batch 500: Loss 1.6443088054656982
2025-03-25 19:16:32,157 - train_classifier_generate - INFO - Epoch 46, Batch 600: Loss 1.6834217309951782
2025-03-25 19:16:32,412 - train_classifier_generate - INFO - Epoch 46, Batch 700: Loss 1.538567066192627
2025-03-25 19:16:32,674 - train_classifier_generate - INFO - Epoch 46, Batch 800: Loss 1.5546834468841553
2025-03-25 19:16:32,941 - train_classifier_generate - INFO - Epoch 46, Batch 900: Loss 1.6100298166275024
2025-03-25 19:16:33,209 - train_classifier_generate - INFO - Epoch 46, Batch 1000: Loss 1.584892749786377
2025-03-25 19:16:33,485 - train_classifier_generate - INFO - Epoch 46, Batch 1100: Loss 1.5389938354492188
2025-03-25 19:16:33,760 - train_classifier_generate - INFO - Epoch 46, Batch 1200: Loss 1.634077787399292
2025-03-25 19:16:34,017 - train_classifier_generate - INFO - Epoch 46, Batch 1300: Loss 1.6093944311141968
2025-03-25 19:16:34,282 - train_classifier_generate - INFO - Epoch 46, Batch 1400: Loss 1.6339671611785889
2025-03-25 19:16:34,546 - train_classifier_generate - INFO - Epoch 46, Batch 1500: Loss 1.5170400142669678
2025-03-25 19:16:34,805 - train_classifier_generate - INFO - Epoch 46, Batch 1600: Loss 1.5692137479782104
2025-03-25 19:16:35,073 - train_classifier_generate - INFO - Epoch 46, Batch 1700: Loss 1.6394426822662354
2025-03-25 19:16:35,332 - train_classifier_generate - INFO - Epoch 46, Batch 1800: Loss 1.62818443775177
2025-03-25 19:16:35,592 - train_classifier_generate - INFO - Epoch 46, Batch 1900: Loss 1.6649073362350464
2025-03-25 19:16:35,862 - train_classifier_generate - INFO - Epoch 46, Batch 2000: Loss 1.5956807136535645
2025-03-25 19:16:36,114 - train_classifier_generate - INFO - Epoch 46, Batch 2100: Loss 1.5865706205368042
2025-03-25 19:16:36,375 - train_classifier_generate - INFO - Epoch 46, Batch 2200: Loss 1.673858880996704
2025-03-25 19:16:36,637 - train_classifier_generate - INFO - Epoch 46, Batch 2300: Loss 1.6929209232330322
2025-03-25 19:16:36,879 - train_classifier_generate - INFO - Epoch 46, Batch 2400: Loss 1.6748149394989014
2025-03-25 19:16:37,121 - train_classifier_generate - INFO - Epoch 46, Batch 2500: Loss 1.5776182413101196
2025-03-25 19:16:37,398 - train_classifier_generate - INFO - Epoch 46, Batch 2600: Loss 1.5817883014678955
2025-03-25 19:16:37,659 - train_classifier_generate - INFO - Epoch 46, Batch 2700: Loss 1.5415648221969604
2025-03-25 19:16:37,915 - train_classifier_generate - INFO - Epoch 46, Batch 2800: Loss 1.6023064851760864
2025-03-25 19:16:38,162 - train_classifier_generate - INFO - Epoch 46, Batch 2900: Loss 1.6762466430664062
2025-03-25 19:16:38,420 - train_classifier_generate - INFO - Epoch 46, Batch 3000: Loss 1.521373987197876
2025-03-25 19:16:38,654 - train_classifier_generate - INFO - Epoch 46, Batch 3100: Loss 1.6419767141342163
2025-03-25 19:16:38,912 - train_classifier_generate - INFO - Epoch 46, Batch 3200: Loss 1.5968708992004395
2025-03-25 19:16:39,166 - train_classifier_generate - INFO - Epoch 46, Batch 3300: Loss 1.5446723699569702
2025-03-25 19:16:39,428 - train_classifier_generate - INFO - Epoch 46, Batch 3400: Loss 1.6205575466156006
2025-03-25 19:16:39,673 - train_classifier_generate - INFO - Epoch 46, Batch 3500: Loss 1.6617450714111328
2025-03-25 19:16:39,916 - train_classifier_generate - INFO - Epoch 46, Batch 3600: Loss 1.6445680856704712
2025-03-25 19:16:40,175 - train_classifier_generate - INFO - Epoch 46, Batch 3700: Loss 1.676619291305542
2025-03-25 19:16:40,419 - train_classifier_generate - INFO - Epoch 46, Batch 3800: Loss 1.5219191312789917
2025-03-25 19:16:40,660 - train_classifier_generate - INFO - Epoch 46, Batch 3900: Loss 1.5185693502426147
2025-03-25 19:16:40,925 - train_classifier_generate - INFO - Epoch 46, Batch 4000: Loss 1.6370127201080322
2025-03-25 19:16:41,175 - train_classifier_generate - INFO - Epoch 46, Batch 4100: Loss 1.603609323501587
2025-03-25 19:16:41,437 - train_classifier_generate - INFO - Epoch 46, Batch 4200: Loss 1.5142018795013428
2025-03-25 19:16:41,708 - train_classifier_generate - INFO - Epoch 46, Batch 4300: Loss 1.6948237419128418
2025-03-25 19:16:41,976 - train_classifier_generate - INFO - Epoch 46, Batch 4400: Loss 1.5579140186309814
2025-03-25 19:16:42,243 - train_classifier_generate - INFO - Epoch 46, Batch 4500: Loss 1.6338846683502197
2025-03-25 19:16:42,493 - train_classifier_generate - INFO - Epoch 46, Batch 4600: Loss 1.515592336654663
2025-03-25 19:16:42,746 - train_classifier_generate - INFO - Epoch 46, Batch 4700: Loss 1.6939308643341064
2025-03-25 19:16:43,003 - train_classifier_generate - INFO - Epoch 46, Batch 4800: Loss 1.699924349784851
2025-03-25 19:16:43,258 - train_classifier_generate - INFO - Epoch 46, Batch 4900: Loss 1.7347959280014038
2025-03-25 19:16:43,513 - train_classifier_generate - INFO - Epoch 46, Batch 5000: Loss 1.6531109809875488
2025-03-25 19:16:43,782 - train_classifier_generate - INFO - Epoch 46, Batch 5100: Loss 1.6466492414474487
2025-03-25 19:16:44,042 - train_classifier_generate - INFO - Epoch 46, Batch 5200: Loss 1.6308741569519043
2025-03-25 19:16:44,283 - train_classifier_generate - INFO - Epoch 46, Batch 5300: Loss 1.5730825662612915
2025-03-25 19:16:44,544 - train_classifier_generate - INFO - Epoch 46, Batch 5400: Loss 1.653454065322876
2025-03-25 19:16:44,787 - train_classifier_generate - INFO - Epoch 46, Batch 5500: Loss 1.5185717344284058
2025-03-25 19:16:45,033 - train_classifier_generate - INFO - Epoch 46, Batch 5600: Loss 1.6791306734085083
2025-03-25 19:16:45,291 - train_classifier_generate - INFO - Epoch 46, Batch 5700: Loss 1.7738597393035889
2025-03-25 19:16:45,558 - train_classifier_generate - INFO - Epoch 46, Batch 5800: Loss 1.6990429162979126
2025-03-25 19:16:45,822 - train_classifier_generate - INFO - Epoch 46, Batch 5900: Loss 1.5200092792510986
2025-03-25 19:16:46,078 - train_classifier_generate - INFO - Epoch 46, Batch 6000: Loss 1.6266858577728271
2025-03-25 19:16:46,315 - train_classifier_generate - INFO - Epoch 46, Batch 6100: Loss 1.6287869215011597
2025-03-25 19:16:46,563 - train_classifier_generate - INFO - Epoch 46, Batch 6200: Loss 1.7375167608261108
2025-03-25 19:16:46,831 - train_classifier_generate - INFO - Epoch 46, Batch 6300: Loss 1.7028398513793945
2025-03-25 19:16:47,073 - train_classifier_generate - INFO - Epoch 46, Batch 6400: Loss 1.7282230854034424
2025-03-25 19:16:47,334 - train_classifier_generate - INFO - Epoch 46, Batch 6500: Loss 1.6033369302749634
2025-03-25 19:17:09,924 - train_classifier_generate - INFO - Epoch 47, Batch 0: Loss 1.7116459608078003
2025-03-25 19:17:10,420 - train_classifier_generate - INFO - Epoch 47, Batch 100: Loss 1.8411887884140015
2025-03-25 19:17:10,669 - train_classifier_generate - INFO - Epoch 47, Batch 200: Loss 1.8340128660202026
2025-03-25 19:17:10,931 - train_classifier_generate - INFO - Epoch 47, Batch 300: Loss 1.7014247179031372
2025-03-25 19:17:11,181 - train_classifier_generate - INFO - Epoch 47, Batch 400: Loss 1.754797101020813
2025-03-25 19:17:11,415 - train_classifier_generate - INFO - Epoch 47, Batch 500: Loss 1.6097571849822998
2025-03-25 19:17:11,678 - train_classifier_generate - INFO - Epoch 47, Batch 600: Loss 1.5768468379974365
2025-03-25 19:17:11,940 - train_classifier_generate - INFO - Epoch 47, Batch 700: Loss 1.5608566999435425
2025-03-25 19:17:12,196 - train_classifier_generate - INFO - Epoch 47, Batch 800: Loss 1.5853780508041382
2025-03-25 19:17:12,433 - train_classifier_generate - INFO - Epoch 47, Batch 900: Loss 1.621612787246704
2025-03-25 19:17:12,696 - train_classifier_generate - INFO - Epoch 47, Batch 1000: Loss 1.5648518800735474
2025-03-25 19:17:12,945 - train_classifier_generate - INFO - Epoch 47, Batch 1100: Loss 1.7194457054138184
2025-03-25 19:17:13,187 - train_classifier_generate - INFO - Epoch 47, Batch 1200: Loss 1.6887400150299072
2025-03-25 19:17:13,450 - train_classifier_generate - INFO - Epoch 47, Batch 1300: Loss 1.5783284902572632
2025-03-25 19:17:13,707 - train_classifier_generate - INFO - Epoch 47, Batch 1400: Loss 1.5064105987548828
2025-03-25 19:17:13,948 - train_classifier_generate - INFO - Epoch 47, Batch 1500: Loss 1.577355980873108
2025-03-25 19:17:14,207 - train_classifier_generate - INFO - Epoch 47, Batch 1600: Loss 1.5292562246322632
2025-03-25 19:17:14,455 - train_classifier_generate - INFO - Epoch 47, Batch 1700: Loss 1.549927830696106
